time,open,high,low,close,Volume,Volume MA,VMA,Edge Line,Oversold,Oversold.1,Plot,Plot.1,Plot.2,VMA.1,UpperBand,LowerBand,VMA.2,UpperBand.1,LowerBand.1,VMA.3,UpperBand.2,LowerBand.2,VMA.4,UpperBand.3,LowerBand.3,VMA.5,Plot.3,Plot.4,VMA.6,Edge Line.1,super_trend_up,super_trend_down,smack_down,up_smack,Shapes,stop_loss,VMA.7,Edge Line.2,first smack,long trailingn stop,short trailingn stop,stop_percentage,actual_stop,third smack,second smack,first smack.1,first smack.2,elliot wave ocolator,vwaprizz14,vwaprizz14_ema,Plot.5,Plot.6,RIZZY-2,a boaring middle line,a_boaring_line,a_boaring_line.1,buy,sell_sig,sell_sig.1,sell_sig.2,sell_sig.3,test,rizzy,sto1,sto2,Plot.7,Plot.8,weeklysto1,weeklysto2,monthlysto1,monthlysto2,Plot.9,Plot.10,storeversal,sto oversold,buyssto,Unnamed: 77,third smack.1,weeklyup,monthlyup
2006-08-03 09:30:00,8.85,8.9,8.85,8.9,400,1215.0,,9.117691925906982,0,0,9.77172,8.84108,8.9,,,,,,,,,,,,,,8.84,8.85,8.78056582860888,9.117691925906982,8.355529156250071,9.117691925906982,0,0,0,8.8102,8.78056582860888,9.117691925906982,0,8.593362985127397,9.056637014872603,8.405,8.317499999999999,0,0,0,1,0,52.88035321328176,47.86511253206773,52.88035321328176,47.86511253206773,86.90709021974158,50,90,10,0,0,0,0,0,0,86.90709021974158,34.72222222222232,21.034621578099898,34.72222222222232,21.034621578099898,1.6496733732760116,1.6496733732760116,67.64036525587018,51.46054788380516,1.6496733732760116,1.6496733732760116,1.0,0.0,0.0,0.0,1.0,0.0,1.0
2006-08-04 09:30:00,8.95,9.0,8.95,9.0,400,1185.0,,9.117691925906982,0,0,9.77172,8.84108,9.0,,,,,,,,,,,,,,8.85,8.9,8.808805417160906,9.117691925906982,8.389846407589872,9.117691925906982,0,0,0,8.8102,8.808805417160906,9.117691925906982,0,8.593837057618297,9.156162942381703,8.5,8.317499999999999,0,0,0,1,1,58.04694231709277,49.222689836737736,58.04694231709277,49.222689836737736,95.10862572562151,50,90,10,0,0,0,0,0,0,95.10862572562151,68.05555555555564,39.37198067632857,68.05555555555564,39.37198067632857,3.2993467465520228,3.2993467465520228,56.85382034116022,51.46054788380516,3.2993467465520228,3.2993467465520228,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2006-08-07 09:30:00,9.0,9.0,8.86,9.0,1000,965.0,,9.117691925906982,0,0,9.77172,8.84108,9.0,,,,,,,,,,,,,,8.95,9.0,8.847044333728725,9.117691925906982,8.412636864302375,9.117691925906982,0,0,0,8.8102,8.847044333728725,9.117691925906982,0,8.589991553502706,9.160008446497292,8.41,8.317499999999999,0,0,0,1,1,68.12787708404528,51.74338146971208,68.12787708404528,51.74338146971208,95.10862572562151,50,90,10,0,0,0,0,0,0,95.10862572562151,87.50000000000017,63.425925925926045,87.50000000000017,63.425925925926045,4.949020119828034,4.9490201198280355,56.85382034116022,67.64036525587011,4.9490201198280355,4.949020119828034,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2006-08-09 09:30:00,9.05,9.06,9.05,9.05,1600,975.0,,9.117691925906982,0,0,9.77172,8.84108,9.05,,,,,,,,,,,,,,9.0,9.0,8.88963546698298,9.117691925906982,8.478337573912775,9.117691925906982,0,0,0,8.8102,8.88963546698298,9.117691925906982,0,8.59499215682394,9.21500784317606,8.5975,8.317499999999999,0,0,0,1,1,62.89631316810796,53.230439029498186,62.89631316810796,53.230439029498186,97.8287780112318,50,90,10,0,0,0,0,0,0,97.8287780112318,98.92473118279587,84.82676224611724,98.92473118279587,84.82676224611724,4.949020119828034,4.9490201198280355,67.6403652558702,83.82018262793507,4.9490201198280355,4.949020119828034,0.0,0.0,0.0,1.0,1.0,0.0,1.0
2006-08-10 09:30:00,9.06,9.06,9.05,9.05,3300,1080.0,,9.117691925906982,0,0,9.77172,8.84108,9.05,,,,,,,,,,,,,,9.05,9.05,8.923708373586386,9.117691925906982,8.53822197149814,9.117691925906982,0,0,0,8.8102,8.923708373586386,9.117691925906982,0,8.604992717050802,9.205007282949197,8.5975,8.317499999999999,0,0,0,1,1,71.35619113682121,55.647205977141255,71.35619113682121,55.647205977141255,97.8287780112318,50,90,10,0,0,0,0,0,0,97.8287780112318,97.8494623655916,94.75806451612921,97.8494623655916,94.75806451612921,4.949020119828034,4.9490201198280355,83.82018262793515,100.0,4.9490201198280355,4.949020119828034,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-08-14 09:30:00,9.05,9.05,9.05,9.05,200,1075.0,,9.117691925906982,0,0,9.77172,8.84108,9.05,,,,,,,,,,,,,,9.05,9.06,8.948966698869109,9.117691925906982,8.589398159884437,9.117691925906982,0,0,0,8.8102,8.948966698869109,9.117691925906982,0,8.695350380118603,9.194649619881398,8.5975,8.317499999999999,0,0,0,1,1,71.35619113682121,57.74173733176525,71.35619113682121,57.74173733176525,97.8287780112318,50,90,10,0,0,0,0,0,0,97.8287780112318,96.77419354838732,97.8494623655916,96.77419354838732,97.8494623655916,36.63268007988536,36.63268007988536,94.60672754264513,100.0,36.63268007988536,36.63268007988536,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-08-15 09:30:00,9.15,9.15,9.15,9.15,1000,945.0,,8.639971586314893,0,0,9.77172,8.84108,9.15,,,,,,,,,,,,,,9.05,9.05,8.949334653849395,8.639971586314893,8.639971586314893,9.117691925906982,0,1,1,8.967,8.949334653849395,8.639971586314893,1,8.714253924395845,9.285746075604155,8.6925,8.317499999999999,0,0,0,1,1,70.64139718034887,59.461691978243074,70.64139718034887,59.461691978243074,99.78063574846409,50,90,10,0,0,0,0,0,0,99.78063574846409,97.8494623655916,97.4910394265235,97.8494623655916,97.4910394265235,68.3163400399427,68.31634003994269,100.0000000000001,100.0,68.31634003994269,68.3163400399427,1.0,0.0,0.0,0.0,0.0,1.0,1.0
2006-08-17 09:30:00,9.25,9.28,9.05,9.28,3200,1055.0,,8.644244783358952,0,0,9.77172,8.84108,9.28,,,,,,,,,,,,,,9.15,9.15,8.969467723079516,8.644244783358952,8.644244783358952,9.372561626996797,0,0,1,8.869000000000002,8.969467723079516,8.644244783358952,1,8.709307215510426,9.430692784489572,8.586,8.317499999999999,0,0,0,1,1,78.20043089764316,61.96019050082975,78.20043089764316,61.96019050082975,99.93426924350737,50,90,10,0,0,0,0,0,0,99.93426924350737,98.92473118279587,97.8494623655916,98.92473118279587,97.8494623655916,100.0,100.0,100.0000000000001,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2006-08-18 09:30:00,9.3,9.3,9.3,9.3,200,1040.0,,8.721402194564739,0,0,9.77172,8.84108,9.3,,,,,,,,,,,,,,9.25,9.28,9.035574178463612,8.721402194564739,8.721402194564739,9.372561626996797,0,0,1,9.113999999999999,9.035574178463612,8.721402194564739,1,8.717928128688254,9.442071871311748,8.835,8.317499999999999,0,0,0,1,1,81.18203626097922,64.52310326884968,81.18203626097922,64.52310326884968,99.9459226323506,50,90,10,0,0,0,0,0,0,99.9459226323506,100.00000000000013,98.92473118279587,100.00000000000013,98.92473118279587,100.0,100.0,100.0000000000001,100.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
2006-08-21 09:30:00,9.29,9.31,9.28,9.3,2000,1110.0,,8.779627858201135,0,0,9.77172,8.84108,9.3,,,,,,,,,,,,,,9.3,9.3,9.084459342770892,8.779627858201135,8.779627858201135,9.372561626996797,0,0,1,9.0944,9.084459342770892,8.779627858201135,1,8.914861833781949,9.445138166218053,8.815,8.317499999999999,0,0,0,1,1,85.36752340117917,67.30235928649361,85.36752340117917,67.30235928649361,99.9459226323506,50,90,10,0,0,0,0,0,0,99.9459226323506,99.40476190476204,99.44316436251934,99.40476190476204,99.44316436251934,100.0,100.0,100.0000000000001,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2006-08-22 09:30:00,9.3,9.3,9.3,9.3,200,1070.0,,8.83543730150403,0,0,9.77172,8.84108,9.3,,,,,,,,,,,,,,9.29,9.3,9.127567474216713,8.83543730150403,8.83543730150403,9.372561626996797,0,0,1,9.113999999999999,9.127567474216713,8.83543730150403,1,8.924514559940382,9.435485440059619,8.835,8.317499999999999,0,0,0,1,1,84.6186825079975,69.61120238269413,84.6186825079975,69.61120238269413,99.9459226323506,50,90,10,0,0,0,0,0,0,99.9459226323506,98.80952380952394,99.40476190476204,98.80952380952394,99.40476190476204,100.0,100.0,100.0000000000001,100.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
2006-08-23 09:30:00,9.19,9.19,9.19,9.19,500,1080.0,,8.846345897190382,0,0,9.77172,8.84108,9.19,,,,,,,,,,,,,,9.3,9.3,9.14005397937337,8.846345897190382,8.846345897190382,9.372561626996797,0,0,1,9.0062,9.14005397937337,8.846345897190382,1,8.921692091373213,9.438307908626788,8.7305,8.317499999999999,0,0,1,1,1,84.77280453061279,71.63274933574995,84.77280453061279,71.63274933574995,11.356525081863596,50,90,10,0,1,0,1,0,0,11.356525081863596,91.6666666666668,96.62698412698427,91.6666666666668,96.62698412698427,100.0,100.0,100.0000000000001,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2006-08-24 09:30:00,9.3,9.3,9.25,9.25,800,1095.0,,8.866822938073334,0,0,9.77172,8.84108,9.25,,,,,,,,,,,,,,9.19,9.19,9.162043183498694,8.866822938073334,8.866822938073334,9.372561626996797,0,0,1,9.065,9.162043183498694,8.866822938073334,1,8.919071227703698,9.440928772296305,8.7875,8.317499999999999,0,0,0,0,1,61.36136877578664,70.26323192775484,61.36136877578664,70.26323192775484,54.933601002459625,50,90,10,0,0,0,0,0,0,54.933601002459625,88.09523809523813,92.85714285714295,88.09523809523813,92.85714285714295,100.0,100.0,100.0000000000001,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2006-08-25 09:30:00,9.03,9.03,8.9,8.97,2300,1170.0,,8.866822938073334,0,0,9.77172,8.84108,8.97,,,,,,,,,,,,,,9.25,9.3,9.136968949308931,8.866822938073334,8.866822938073334,9.372561626996797,0,0,1,8.722000000000001,9.136968949308931,8.866822938073334,1,8.740923282867719,9.469076717132284,8.451500000000001,8.317499999999999,0,0,1,0,1,68.38321092385809,70.01256246056862,68.38321092385809,70.01256246056862,9.830178587038203,50,90,10,0,0,0,0,0,0,9.830178587038203,64.05279503105601,81.27156659765366,64.05279503105601,81.27156659765366,100.0,100.0,100.0000000000001,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2006-08-28 09:30:00,9.02,9.02,8.66,8.9,3500,1325.0,,8.866822938073334,0,0,9.77172,8.84108,8.9,,,,,,,,,,,,,,8.97,9.03,9.136968949308931,8.866822938073334,8.866822938073334,9.372561626996797,1,0,1,8.4868,9.136968949308931,8.866822938073334,1,8.473714476948595,9.496285523051403,8.215,8.317499999999999,0,0,0,0,1,37.56235395300572,65.68586799289356,37.56235395300572,65.68586799289356,6.969154448504626,50,90,10,0,0,0,0,0,0,6.969154448504626,50.17001114827218,67.4393480915221,50.17001114827218,67.4393480915221,100.0,100.0,93.52458732499157,80.57376197497445,100.0,100.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
2006-08-29 09:30:00,8.75,8.9,8.73,8.9,3000,1465.0,,8.866822938073334,0,0,9.77172,8.84108,8.9,,,,,,,,,,,,,,8.9,9.02,9.136968949308931,8.866822938073334,8.866822938073334,9.372561626996797,0,0,1,8.4868,9.136968949308931,8.866822938073334,1,8.468806300023695,9.501193699976305,8.285,8.317499999999999,0,0,0,0,1,31.70070828377939,61.15451336501168,31.70070828377939,61.15451336501168,6.969154448504626,50,90,10,0,0,0,0,0,0,6.969154448504626,33.31103678929785,49.17794765620866,33.31103678929785,49.17794765620866,100.0,100.0,80.57376197497454,61.14752394994886,100.0,100.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
2006-08-30 09:30:00,8.8,8.8899,8.78,8.85,2900,1595.0,,8.866822938073334,0,0,9.77172,8.84108,8.85,,,,,,,,,,,,,,8.75,8.9,9.136968949308931,8.866822938073334,8.866822938073334,9.372561626996797,0,0,1,8.4868,9.136968949308931,8.866822938073334,1,8.469605850022003,9.490394149977998,8.337499999999999,8.317499999999999,0,0,0,0,0,30.83323950952598,57.1116768509469,30.83323950952598,57.1116768509469,3.8050435302909023,50,90,10,0,0,0,0,0,0,3.8050435302909023,34.358974358974464,39.28000743218149,34.358974358974464,39.28000743218149,100.0,100.0,61.14752394994897,41.72128592492329,100.0,100.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
2006-08-31 09:30:00,8.77,8.9,8.77,8.9,500,1545.0,,8.866822938073334,0,0,9.77172,8.84108,8.9,,,,,,,,,,,,,,8.8,8.85,9.136968949308931,8.866822938073334,8.866822938073334,9.372561626996797,0,0,1,8.4868,9.136968949308931,8.866822938073334,1,8.469276860734718,9.490723139265283,8.325,8.317499999999999,0,0,0,0,0,30.637831578860656,53.58183081466875,30.637831578860656,53.58183081466875,49.584226659491975,50,90,10,0,0,0,0,0,0,49.584226659491975,34.358974358974464,34.009661835748915,34.358974358974464,34.009661835748915,100.0,100.0,48.19669859993192,41.72128592492329,100.0,100.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
2006-09-01 09:30:00,8.92,8.92,8.9,8.9,900,1515.0,,8.866822938073334,0,0,9.77172,8.84108,8.9,,,,,,,,,,,,,,8.77,8.9,9.136968949308931,8.866822938073334,8.866822938073334,9.372561626996797,0,0,1,8.4868,9.136968949308931,8.866822938073334,1,8.480757084967951,9.479242915032051,8.455,8.317499999999999,0,0,0,0,0,33.06575862773052,50.846354523076975,33.06575862773052,50.846354523076975,49.584226659491975,50,90,10,0,0,0,0,0,0,49.584226659491975,34.358974358974464,34.35897435897445,34.358974358974464,34.35897435897445,100.0,100.0,41.72128592492339,41.72128592492329,100.0,100.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2006-09-05 09:30:00,8.9,8.9,8.86,8.86,600,1425.0,,8.866822938073334,0,0,9.77172,8.84108,8.86,,,,,,,,,,,,,,8.9,8.92,9.136131067560683,8.866822938073334,8.866822938073334,9.372561626996797,1,0,1,8.4868,9.136131067560683,8.866822938073334,1,8.48927443604167,9.200725563958331,8.417,8.417,0,1,0,0,0,40.28657637458162,49.4383841032776,40.28657637458162,49.4383841032776,19.65381804618453,50,90,10,0,0,0,0,0,0,19.65381804618453,34.871794871794954,34.529914529914606,34.871794871794954,34.529914529914606,100.0,100.0,40.58417701699153,38.30995920112769,100.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2006-09-06 09:30:00,8.75,8.8,8.75,8.8,1100,1460.0,,9.372561626996797,0,0,9.77172,8.84108,8.8,,,,,,,,,,,,,,8.86,8.9,9.150419106701737,9.372561626996797,8.866822938073334,9.372561626996797,0,0,0,8.4868,9.150419106701737,9.372561626996797,0,8.489683404895835,9.190316595104164,8.31,8.417,0,0,0,0,0,37.199602296813616,47.806546529082404,37.199602296813616,47.806546529082404,6.992044518962557,50,90,10,0,0,0,0,0,0,6.992044518962557,29.74358974358985,32.99145299145309,29.74358974358985,32.99145299145309,100.0,100.0,38.30995920112779,34.89863247733208,100.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2006-09-07 09:30:00,8.82,8.82,8.75,8.75,1200,1500.0,,9.372561626996797,0,0,9.77172,8.84108,8.75,,,,,,,,,,,,,,8.75,8.8,9.08433528536139,9.372561626996797,8.695478755448848,9.372561626996797,0,0,0,8.4868,9.08433528536139,9.372561626996797,0,8.564348875974705,9.085651124025297,8.3125,8.417,0,0,0,0,0,30.03073883638478,45.436438836722715,30.03073883638478,45.436438836722715,3.371718551614663,50,90,10,0,0,0,0,0,0,3.371718551614663,22.051282051282143,28.888888888888978,22.051282051282143,28.888888888888978,100.0,100.0,34.898632477332185,31.487305753536464,100.0,100.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2006-09-08 09:30:00,8.85,8.85,8.85,8.85,200,1460.0,,9.372561626996797,0,0,9.77172,8.84108,8.85,,,,,,,,,,,,,,8.75,8.82,9.037468228289113,9.372561626996797,8.695478755448848,9.372561626996797,0,0,0,8.4868,9.037468228289113,9.372561626996797,0,8.585466813405082,9.084533186594918,8.407499999999999,8.417,0,0,0,0,0,29.306663447364286,43.2858021181416,29.306663447364286,43.2858021181416,68.53638131050002,50,90,10,0,0,0,0,0,0,68.53638131050002,21.538461538461643,24.444444444444546,21.538461538461643,24.444444444444546,100.0,100.0,32.62441466146844,31.487305753536464,100.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2006-09-11 09:30:00,8.8,8.8,8.76,8.76,1200,1440.0,,9.32254076442968,0,0,9.77172,8.84108,8.76,,,,,,,,,,,,,,8.85,8.85,8.989974582631291,9.32254076442968,8.695478755448848,9.32254076442968,0,0,0,8.4868,8.989974582631291,9.32254076442968,0,8.587576326733291,9.082423673266707,8.322000000000001,8.417,0,0,0,0,0,41.73422173987531,43.07892473437276,41.73422173987531,43.07892473437276,30.957404800798017,50,90,10,0,0,0,0,0,0,30.957404800798017,19.567307692307747,21.052350427350508,19.567307692307747,21.052350427350508,100.0,100.0,30.6770337432843,29.056489722779673,100.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2006-09-12 09:30:00,8.75,8.75,8.75,8.75,900,1320.0,,9.261938923661825,0,0,9.77172,8.84108,8.75,,,,,,,,,,,,,,8.76,8.8,8.941979666105032,9.261938923661825,8.695478755448848,9.261938923661825,0,0,0,8.4868,8.941979666105032,9.261938923661825,0,8.598106589109484,9.071893410890516,8.3125,8.417,1,0,0,0,0,34.69638128144068,41.96125227398181,34.69638128144068,41.96125227398181,27.595057521965327,50,90,10,0,0,0,0,0,0,27.595057521965327,19.63942307692313,20.248397435897502,19.63942307692313,20.248397435897502,100.0,100.0,29.056489722779773,26.625673692022875,100.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2006-09-13 09:30:00,8.76,8.86,8.7555,8.8285,3500,1485.0,,9.249974521447157,0,0,9.77172,8.84108,8.8285,,,,,,,,,,,,,,8.75,8.75,8.9295968996219,9.249974521447157,8.695478755448848,9.249974521447157,0,0,0,8.4868,8.9295968996219,9.249974521447157,0,8.597170404173093,9.052829595826909,8.314074999999999,8.417,0,0,0,0,0,32.75655250813,40.73395897186824,32.75655250813,40.73395897186824,73.23499351414942,50,90,10,0,0,0,0,0,0,73.23499351414942,18.671875000000068,19.292868589743644,18.671875000000068,19.292868589743644,100.0,100.0,26.625673692022986,24.194857661266088,100.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2006-09-15 09:30:00,8.73,8.73,8.73,8.73,300,1450.0,,9.234485418641002,0,0,9.77172,8.84108,8.73,,,,,,,,,,,,,,8.76,8.8285,8.915144364391796,9.234485418641002,8.695478755448848,9.234485418641002,0,0,0,8.4868,8.915144364391796,9.234485418641002,0,8.577533232446445,9.012466767553557,8.2935,8.2935,0,1,0,1,0,42.955285518177575,41.03013584470949,42.955285518177575,41.03013584470949,28.36499342215427,50,90,10,0,0,0,0,0,0,28.36499342215427,19.7698479729731,19.36038201663209,19.7698479729731,19.36038201663209,100.0,100.0,25.005129671518453,24.194857661266088,100.0,100.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
2006-09-18 09:30:00,8.8,8.81,8.8,8.81,400,1310.0,,9.231179541380618,0,0,9.77172,8.84108,8.81,,,,,,,,,,,,,,8.73,8.73,8.915144364391796,9.231179541380618,8.695478755448848,9.231179541380618,0,0,0,8.4868,8.915144364391796,9.231179541380618,0,8.579852287271699,9.010147712728301,8.3595,8.2935,0,0,0,0,0,34.947802628945865,40.21915808260767,34.947802628945865,40.21915808260767,64.09677357056557,50,90,10,0,0,0,0,0,0,64.09677357056557,28.97123686186205,22.47098661161173,28.97123686186205,22.47098661161173,100.0,100.0,22.32264790507402,18.578228392689578,100.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2006-09-19 09:30:00,8.86,8.86,8.86,8.86,100,1305.0,,9.224261409006084,0,0,9.77172,8.84108,8.86,,,,,,,,,,,,,,8.8,8.81,8.915144364391796,9.224261409006084,8.695478755448848,9.224261409006084,0,0,0,8.4868,8.915144364391796,9.224261409006084,0,8.585219981038005,9.004780018961995,8.417,8.2935,0,0,0,1,0,45.552522471168786,40.930273334415816,45.552522471168786,40.930273334415816,77.88535001377599,50,90,10,0,0,0,0,0,0,77.88535001377599,43.002212739054954,30.58109919129669,43.002212739054954,30.58109919129669,100.0,100.0,17.7621206309634,10.513275838934225,100.0,100.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2006-09-21 09:30:00,8.72,8.72,8.72,8.72,400,1225.0,,9.224261409006084,0,0,9.77172,8.84108,8.72,,,,,,,,,,,,,,8.86,8.86,8.915144364391796,9.224261409006084,8.695478755448848,9.224261409006084,0,0,0,8.4868,8.915144364391796,9.224261409006084,0,8.570561410963862,9.009438589036137,8.283999999999999,8.2935,1,0,0,1,0,51.85265423690566,42.38659078808113,51.85265423690566,42.38659078808113,24.720242094578186,50,90,10,0,1,0,1,0,0,24.720242094578186,36.6959064327486,36.22311867788853,36.6959064327486,36.22311867788853,100.0,100.0,10.513275838934328,2.4483232851788705,100.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2006-09-22 09:30:00,8.67,8.68,8.67,8.68,600,1245.0,,9.22205915015735,0,0,9.77172,8.84108,8.68,,,,,,,,,,,,,,8.72,8.72,8.915144364391796,9.22205915015735,8.695478755448848,9.22205915015735,1,0,0,8.4868,8.915144364391796,9.22205915015735,0,8.525878453037873,9.004121546962127,8.236,8.2935,0,0,0,0,0,38.39604652261204,41.854518219351924,38.39604652261204,41.854518219351924,17.783562432835254,50,90,10,0,0,0,0,0,0,17.783562432835254,24.140350877192958,34.6128233496655,24.140350877192958,34.6128233496655,100.0,100.0,4.320533041371134,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2006-09-25 09:30:00,8.7499,8.85,8.7499,8.85,400,1240.0,,9.22205915015735,0,0,9.77172,8.84108,8.85,,,,,,,,,,,,,,8.67,8.68,8.915144364391796,9.22205915015735,8.559105966140232,9.22205915015735,0,0,0,8.4868,8.915144364391796,9.22205915015735,0,8.517958563535169,9.012041436464832,8.3074,8.2935,0,0,0,0,0,35.13919213835557,40.959141408552405,35.13919213835557,40.959141408552405,75.71270077164783,50,90,10,0,0,0,0,0,0,75.71270077164783,25.333333333333396,28.723196881091646,25.333333333333396,28.723196881091646,100.0,100.0,0.8161077617263922,0.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2006-09-26 09:30:00,8.86,8.86,8.86,8.86,1500,1275.0,,9.218630339513282,0,0,9.77172,8.84108,8.86,,,,,,,,,,,,,,8.7499,8.85,8.915144364391796,9.218630339513282,8.57099666071073,9.218630339513282,0,0,0,8.4868,8.915144364391796,9.218630339513282,0,8.527747237568368,9.002252762431631,8.417,8.2935,0,0,0,1,0,50.71844603280457,42.260382025119355,50.71844603280457,42.260382025119355,77.57184481891512,50,90,10,0,0,0,0,0,0,77.57184481891512,52.86956521739123,34.11441647597253,52.86956521739123,34.11441647597253,100.0,100.0,0.0,0.0,100.0,100.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
2006-09-28 09:30:00,8.86,8.86,8.76,8.8,300,1175.0,,9.218485090549887,0,0,9.77172,8.84108,8.8,,,,,,,,,,,,,,8.86,8.86,8.915144364391796,9.218485090549887,8.571141909674125,9.218485090549887,0,0,0,8.4868,8.915144364391796,9.218485090549887,0,8.527193863456342,9.002806136543656,8.32,8.2935,0,0,0,1,0,54.61562201748468,43.90774735743474,54.61562201748468,43.90774735743474,40.431990964707495,50,90,10,0,1,0,1,0,0,40.431990964707495,74.34324942791777,50.84871599288079,74.34324942791777,50.84871599288079,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2006-09-29 09:30:00,8.77,8.8499,8.77,8.77,1200,1060.0,,9.215833393626637,0,0,9.77172,8.84108,8.77,,,,,,,,,,,,,,8.8,8.86,8.915144364391796,9.215833393626637,8.573793606597379,9.215833393626637,0,0,0,8.4868,8.915144364391796,9.215833393626637,0,8.528833587495175,9.001166412504825,8.3315,8.3315,0,1,0,1,0,49.105213230181796,44.600742807134345,49.105213230181796,44.600742807134345,27.341449609000268,50,90,10,0,0,0,0,0,0,27.341449609000268,67.88710907704059,65.03330790744987,67.88710907704059,65.03330790744987,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2006-10-02 09:30:00,8.78,8.859,8.78,8.859,300,925.0,,9.214429684075183,0,0,9.77172,8.84108,8.859,,,,,,,,,,,,,,8.77,8.77,8.915144364391796,9.214429684075183,8.57519731614883,9.214429684075183,0,0,0,8.4868,8.915144364391796,9.214429684075183,0,8.529381188388378,9.000618811611622,8.33705,8.3315,0,0,0,1,0,48.05281481328248,45.06101907462076,48.05281481328248,45.06101907462076,75.12559895908534,50,90,10,0,0,0,0,0,0,75.12559895908534,73.50877192982496,71.91304347826113,73.50877192982496,71.91304347826113,76.01275768657409,76.01275768657409,1.9761515770421951,5.9284547311265845,76.01275768657409,76.01275768657409,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2006-10-03 09:30:00,8.77,8.8492,8.77,8.8492,300,795.0,,9.21308446242171,0,0,9.77172,8.84108,8.8492,,,,,,,,,,,,,,8.78,8.859,8.915144364391796,9.21308446242171,8.576542537802304,9.21308446242171,0,0,0,8.4868,8.915144364391796,9.21308446242171,0,8.529889674932065,9.000110325067935,8.327539999999999,8.3315,0,0,0,1,0,52.289925279760226,46.024873235306025,52.289925279760226,46.024873235306025,65.62153061124079,50,90,10,0,1,0,1,0,0,65.62153061124079,82.1403508771932,74.51207729468625,82.1403508771932,74.51207729468625,52.02551537314821,52.02551537314821,5.9284547311265845,11.856909462253167,52.02551537314821,52.02551537314821,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2006-10-04 09:30:00,8.76,8.76,8.76,8.76,200,780.0,,9.211820291670463,0,0,9.77172,8.84108,8.76,,,,,,,,,,,,,,8.77,8.8492,8.915144364391796,9.211820291670463,8.57780670855355,9.211820291670463,0,0,0,8.4868,8.915144364391796,9.211820291670463,0,8.610240412436918,8.999659587563082,8.322000000000001,8.3315,1,0,0,1,0,50.97624543763642,46.68505619561674,50.97624543763642,46.68505619561674,19.867364729978267,50,90,10,0,0,0,0,0,0,19.867364729978267,80.38596491228095,78.6783625730997,80.38596491228095,78.6783625730997,28.03827305972233,28.038273059722325,11.856909462253167,17.785364193379756,28.038273059722325,28.03827305972233,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2006-10-06 09:30:00,8.72,8.72,8.72,8.72,200,745.0,,9.20445879470052,0,0,9.77172,8.84108,8.72,,,,,,,,,,,,,,8.76,8.76,8.915144364391796,9.20445879470052,8.585168205523496,9.20445879470052,0,0,0,8.4868,8.915144364391796,9.20445879470052,0,8.586030382977137,8.993969617022863,8.283999999999999,8.3315,0,0,0,0,0,43.03589842456794,46.19850182614357,43.03589842456794,46.19850182614357,12.223586599527874,50,90,10,0,0,0,0,0,0,12.223586599527874,56.00000000000033,72.84210526315816,56.00000000000033,72.84210526315816,28.03827305972233,28.038273059722325,15.809212616337561,17.785364193379756,28.038273059722325,28.03827305972233,0.0,0.0,0.0,0.0,0.0,0.0,0.0
